id_establecimiento,descripcion,estado,fecha_alta,fecha_ultima_modificacion,id_usuario,id_localidad,id_direccion,id_tipo_establecimiento,id_jurisdiccion,cod_dominio,fecha_baja
802,GERIATRICO OLIVERA 68 OLIVERA 68 5º A,A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
803,GERIATRICO FUNDACION DIAPUDIFA SALVADOR MARIA DEL CARRIL  2751,A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
804,GERIATRICO SAN MARTIN WARNES AV. 2650,A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
805,"GERIATRICO RAWSON ALCORTA, AMANCIO AV. 1402",A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
806,GERIATRICO CHMRV VENTURA ALEGRE 799 ITUZAINGO,A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
807,GERIATRICO OSVALDO CRUZ AVENIDA OSVALDO CRUZ 2969,A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
808,GERIATRICO  RESIDENCIA TACUARI TACUARI 2049,A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
809,GERIATRICO USPALLATA USPALLATA 831,A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
810,GERIATRICO SAN ANTONIO MEXICO 4044,A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
811,GERIATRICO DON BOSCO  VIRREY CISNEROS 905,A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
812,GERIATRICO RESIDENCIA BALCARCE BALCARCE 1235,A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
813,GERIATRICO RESIDENCIA INDEPENDENCIA AV. INDEPENDENCIA 2562,A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
814,GERIATRICO RESIDENCIA PERU PERU 1457,A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
815,GERIATRICO RESIDENCIA YERBAL YERBAL 1953,A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
816,GERIATRICO HOGAR BALESTRA GRAL. RAMON FREIRE 4267,A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
817,GERIATRICO HOGARES DE MONJAS Y CURAS ,A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
818,GERIATRICO CONGREGACION DE MADRES DE DESAMP. Y S. JOSE DE LA MONTAÑA GUALEGUAYCHU 4161/97 PB-SS-PISO 1° Y 2°-AZOTEA (LINCOLN 4270/74 - HABANA 4192 PB.,A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
819,GERIATRICO HOGAR SACERDOTAL DE BUENOS AIRES CONDARCO 581,A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
820,GERIATRICO PENSIONADO SAVINA PETRILLI / CONGREGACION HERMANAS DE LOS POBRES DE SANTA CATALINA DE SIENA PAROISSIEN 3057,A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
821,GERIATRICO NOMINA DE HERMANAS DE LA COMPAÑIA DEL DIVINO MAESTRO MARCELO T ALVEAR 1733,A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
822,GERIATRICO CENTRO MEDICO AMENABAR AMENABAR 3554,A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
823,GERIATRICO INSTITUTO MARIA WARD (LO SIGUE LARA) CARABOBO 1125 ,A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
824,GERIATRICO LA CASA HOSTAL DE MEDIO CAMINO  JULIAN ALVAREZ 1762 ,A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
825,"GERIATRICO CLINICA DE NEUROREHABILITACION, SANTA CATALINA VENEZUELA 2592",A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
826,GERIATRICO CENTRO DE DIA DESPERTAR CALDAS 1357,A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
827,POSTA FUNDACION PARDES,A,2021-02-03 10:05:28,2021-02-03 10:05:30,1,1.0,827,8,2,2.16.840.1.113883.2.10.27,
828,POSTA OFICINA NACIONAL SCOUT,A,2021-02-03 10:05:28,2021-02-03 10:05:30,1,1.0,828,8,2,2.16.840.1.113883.2.10.27,
829,POSTA CENTRO DE DÍA N° 9 Y 13,A,2021-02-03 10:05:28,2021-02-03 10:05:30,1,1.0,829,8,2,2.16.840.1.113883.2.10.27,
830,POSTA CLUB SIN RUMBO,A,2021-02-03 10:05:28,2021-02-03 10:05:30,1,1.0,830,8,2,2.16.840.1.113883.2.10.27,
831,POSTA CLUB HURACÁN,A,2021-02-03 10:05:28,2021-02-03 10:05:30,1,1.0,831,8,2,2.16.840.1.113883.2.10.27,
832,POSTA TODOS UNIDOS CENTRO DE JUBILADOS,A,2021-02-03 10:05:28,2021-02-03 10:05:30,1,1.0,3,8,2,2.16.840.1.113883.2.10.27,
833,POSTA CLUB COMUNICACIONES,A,2021-02-03 10:05:28,2021-02-03 10:05:30,1,1.0,833,8,2,2.16.840.1.113883.2.10.27,
834,POSTA CASA DEL HISTORIADOR,A,2021-02-03 10:05:28,2021-02-03 10:05:30,1,1.0,834,8,2,2.16.840.1.113883.2.10.27,
835,POSTA CLUB BOCA JUNIOR (SOCIAL),A,2021-02-03 10:05:28,2021-02-03 10:05:30,1,1.0,835,8,2,2.16.840.1.113883.2.10.27,
836,POSTA CENTRO CULTURAL CENTEYA,A,2021-02-03 10:05:28,2021-02-03 10:05:30,1,1.0,836,8,2,2.16.840.1.113883.2.10.27,
837,POSTA CLUB SAN LORENZO (SUPERMERCADO),A,2021-02-03 10:05:28,2021-02-03 10:05:30,1,1.0,837,8,2,2.16.840.1.113883.2.10.27,
849,POSTA SEDE OSCOEMA,A,2021-02-03 10:05:28,2021-02-03 10:05:30,1,1.0,849,8,2,2.16.840.1.113883.2.10.27,
407,GERIATRICO DR. SILVA CLINICA GERIATRICA URIARTE 1626/34 PB. PI. 1º 2º 3º,A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
408,"GERIATRICO CLINICA GERIATRICA GUAYAQUIL GUAYAQUIL 143 PB, 1º Y 2º PISO",A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
409,GERIATRICO RESIDENCIA MODELO ZABALA  ZABALA 1945,A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
410,GERIATRICO CLUB RESIDENCIAL FLOR DE LIS 3 DE FEBRERO 2115,A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
411,GERIATRICO  RESIDENCIA COCHABAMBA COCHABAMBA 1641/43 PB. PA. Y AZOTEA,A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
412,GERIATRICO INSTITUTO GERIATRICO COGHLAN PEDRO IGNACIO RIVERA 3975,A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
413,GERIATRICO  COHABITAM HUMAHUACA 4175,A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
414,GERIATRICO COLPAYO COLPAYO 657,A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
415,"GERIATRICO COMPLEJO DEL ESTE  CORREA 2346 PB, SS, PISOS 1°, 2°, 3° Y AZ.",A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
416,"GERIATRICO SANTA TERESA JORNET  MORETO 739/45/67/73 PB. AZOTEA PI. 1 Y 2,JOSE RODO S/N,PERITO MORENO S/N",A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
417,GERIATRICO HOGAR CONSTANZA  CABILDO AV. 288,A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
418,GERIATRICO  COPACABANA CAMPANA 96/98 P.I. P.B. P.A.,A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
419,"GERIATRICO COVA DONGA RAMON FALCON L. CNEL. 4032/34/36, PB, PA, AZ Y SOT",A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
420,GERIATRICO HOSTAL CULLEN CULLEN 5849/51 PB. SS. 1° 2°,A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
421,GERIATRICO CUMBRES DE MONTSERRAT SOLIS 656,A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
422,GERIATRICO CUMELEN  RESIDENCIA PARA ADULTOS MAYORES ARMENIA 1675,A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
423,GERIATRICO RESIDENCIA GERIATRICA DALMAU HIPOLITO YRIGOYEN AV. 3314 P.I. 1º2º 3º SOTANO Y AZOTEA,A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
424,"GERIATRICO DE LOS ANGELES BAUZA, FRANCISCO N° 2372 PB. PA.",A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
425,GERIATRICO INSTITUTO GERIATRICO DE LOS SANTOS  VIDAL 2127 B. PI. 1° 2° 3° 4° EP.,A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
426,GERIATRICO RESIDENCIA GERIRATRICA DEL ESTE URQUIZA GRAL 1236/38 PB. PA.,A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
427,GERIATRICO  DEL JAZMIN  JULIAN ALVAREZ 224 PB PA,A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
428,GERIATRICO  DEL PILAR PEÑA 2138/40 PB. PI. 1º 2º,A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
429,GERIATRICO GERIATRICO DEL SOL  HUMAHUACA 4037 PB. PI. 1º,A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
430,GERIATRICO RESIDENCIA DEL SOL  JOSE BONIFACIO 2566/68 PB. PI. 1º SS.,A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
431,GERIATRICO GERIATRICO DEL SOL S.R.L. VEDIA 3250,A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
432,GERIATRICO DESPERTARES CHARLONE 2063,A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
433,GERIATRICO RESIDENCIA DIRECTORIO  DIRECTORIO AV. 1632,A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
434,GERIATRICO DON EMILIO PACHECO 2271/73 PB. PI. 1º 2º 3º,A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
435,GERIATRICO DON FRANCISCO MURGUIONDO 1148,A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
436,GERIATRICO DULCE HOGAR  MUÑIZ 1009 PB.,A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
437,GERIATRICO RESIDENCIA GERIATRICA ALERIAN MARCOS SASTRE 3073 PB. PI 1º,A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
438,GERIATRICO DULCE HOGAR II SENILLOSA 677 PB. PA.,A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
439,GERIATRICO DULCES MOMENTOS ESPINOSA 1565,A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
440,"GERIATRICO EDIFICIO  MANANTIAL NUÑEZ 2546/78 PB, PI 1 AL 11, SOT, AZ.",A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
441,GERIATRICO EL AMANECER CUCHA CUCHA 1483 PB. EP. P1 Y 2º,A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
442,GERIATRICO EL ARTESANO PASAJE EL ARTESANO 1251,A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
443,GERIATRICO  EL CALDEN HUMBERTO 1º 2745 PB PA PI. 1º,A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
444,GERIATRICO RESIDENCIA GERIATRICA EL HOGAR SA. ANDONAEGUI 3586 PB PI PA,A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
445,GERIATRICO EL HOGAR DE DORA  SAYOS 5554 PISO PB. PA.,A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
446,GERIATRICO EL HOGAR DE MI BOBE ACEVEDO 950 PB,A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
447,GERIATRICO EL JARDIN DE DON BOSCO DON BOSCO 3448,A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
448,GERIATRICO EL JARDIN DE LA ARMONIA MARIANO ACOSTA 515 PB Y PISO 1°,A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
449,GERIATRICO EL PARAISO DE VILLA DEL PARQUE  LLAVALLOL 2851 PU. 2853 PB.PI. 1º SOT.,A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
450,GERIATRICO EL PINAR DE DEVOTO NAVARRO 3895 PB.,A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
451,GERIATRICO EL REFUGIO  GUARDIA VIEJA 4016/18 PB. PA. AZOTEA,A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
452,GERIATRICO  EL REMANSO DE LOS ABUELOS ALBARELLOS AV. 2669/73/77 PB 1°,A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
453,GERIATRICO RINCON DEL SOL  ESQUIU 1122 PB. AZOTEA U.F.1,A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
454,GERIATRICO  EL SOL LARSEN 2594/2600 PB. SOT. PI. 1º TERRAZA,A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
455,GERIATRICO EL SOLAR III MONROE 4035,A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
456,GERIATRICO EL SOLAR DE DON BOSCO LEZICA 3917/19,A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
457,GERIATRICO EL SOLAR DE DON BOSCO POTOSI 3990,A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
458,GERIATRICO EL TATA ECHENAGUCIA 61,A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
459,GERIATRICO RESIDENCIA GERIATRICA ELIM  SANTO TOME 2746 PB.,A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
460,GERIATRICO GERIATRICO ELIT  CAÑADA DE GOMEZ 1721 PB. PI. 1º AL 5º AZOTEA,A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
461,GERIATRICO EMERITA S.A JOAQUIN V. GONZALEZ 1974/76 PB. PA.,A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
462,GERIATRICO RESSIDENCIA EN FAMILIA  GUARDIA VIEJA 4038/40 PU/40 PB. SOT. PI. 1º Y 2º,A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
463,GERIATRICO CONVIVENCIA JOSE BONIFACIO 2011/ 15 PB - U.F. 2 - EPS/ PB - P1° Y EPS/ P1°,A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
464,GERIATRICO RESIDENCIA GERIATRICA EN FAMILIA  VICTOR MARTINEZ 237/41,A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
465,GERIATRICO SUS ABUELOS HUMBERTO 1º 2853 PB. SOTANO,A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
466,GERIATRICO ESPIRUTU SANTO ESTADOS UNIDOS 1683 PB. PI. 1 2 3 4 5,A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
467,GERIATRICO ESTABLECIMIENTO GERIATRICO NIVEL EMILIO MITRE 223/25 PB. PA.,A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
468,GERIATRICO SANTA TERESITA  VIRREY CEVALLOS 1082/84,A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
897,CLINICA DE LA CIUDAD,A,2021-05-20 00:00:00,2021-05-20 00:00:00,1,1.0,3,2,2,2.16.840.1.113883.2.10.27,
2420,BA TURNOS,A,2023-02-22 00:00:00,2023-02-22 00:00:00,1,1.0,3,2,2,2.16.840.1.113883.2.10.27,
251,PRUEBA,A,2023-09-25 15:21:56,2023-09-25 15:21:56,356,,391,2,1,2.16.840.1.113883.2.10.27,
892,CLINICA ZABALA,A,2021-04-30 08:29:21,2021-04-30 08:29:24,1,1.0,3,2,2,2.16.840.1.113883.2.10.27,
893,SANATORIO AGOTE,A,2021-04-30 08:29:21,2021-04-30 08:29:24,1,1.0,3,2,2,2.16.840.1.113883.2.10.27,
894,SWISS MEDICAL CENTER BARRIO PARQUE,A,2021-04-30 08:29:21,2021-04-30 08:29:24,1,1.0,3,2,2,2.16.840.1.113883.2.10.27,
1940,CALL CENTER  - 147,A,2022-07-07 00:00:00,2022-07-07 00:00:00,1,1.0,3,2,2,2.16.840.1.113883.2.10.27,
1801,BOTI,A,2021-04-20 17:30:00,2021-04-20 17:30:00,1,1.0,3,2,2,2.16.840.1.113883.2.10.27,
895,SWISS MEDICAL CENTER MICROCENTRO (25 DE MAYO),A,2021-04-30 08:29:21,2021-04-30 08:29:24,1,1.0,3,2,2,2.16.840.1.113883.2.10.27,
896,SWISS MEDICAL CENTER RECOLETA,A,2021-04-30 08:29:21,2021-04-30 08:29:24,1,1.0,3,2,2,2.16.840.1.113883.2.10.27,
1785,MiBA,A,2021-04-28 17:30:00,2021-04-28 17:30:00,1,1.0,3,2,2,2.16.840.1.113883.2.10.27,
1980,AUTOGESTION,A,2022-07-13 00:00:00,2022-07-13 00:00:00,1,1.0,3,2,2,2.16.840.1.113883.2.10.27,
1981,FILA 0,A,2022-07-13 00:00:00,2022-07-13 00:00:00,1,1.0,3,2,2,2.16.840.1.113883.2.10.27,
